Employee ID,Age,Gender,Department,Experience,Salary,Attendance Percentage,Training Hours,Projects Completed,Overtime Hours,Manager Rating,Performance Rating,Promotion Status
EMP3683,37,Male,HR,5,54943.46,86.43,10,8,22,2,3.73,0
EMP0133,35,Male,Finance,11,90455.71,89.83,24,10,19,4,5.0,1
EMP2931,32,Male,Operations,4,54155.15,100.0,81,6,1,3,4.09,0
EMP3635,60,Female,Operations,12,81414.03,98.3,47,7,31,3,4.7,1
EMP1483,21,Female,HR,0,39997.85,93.25,55,3,33,5,4.54,0
EMP0430,47,Male,Operations,7,59661.78,94.86,48,8,52,2,4.32,1
EMP4806,36,Male,Operations,7,59073.05,90.77,48,4,9,5,4.44,0
EMP4740,55,Male,IT,8,93031.45,95.55,26,6,23,1,3.14,0
EMP1908,36,Male,IT,9,96265.98,82.35,61,2,48,2,3.44,0
EMP0288,25,Female,Sales,3,56458.05,91.11,45,2,58,1,4.25,1
EMP3275,24,Female,Sales,0,46534.67,91.23,80,3,53,3,4.22,0
EMP3654,47,Male,Sales,13,83123.62,93.59,75,4,21,4,4.47,0
EMP3923,29,Female,HR,5,55454.16,94.48,10,5,18,1,2.85,0
EMP4164,32,Male,IT,5,78480.56,88.04,25,6,26,5,4.98,1
EMP3108,44,Male,Marketing,2,53248.52,99.46,89,8,10,2,4.48,0
EMP2095,50,Male,Sales,24,122412.96,95.37,71,4,10,3,4.21,1
EMP2437,24,Female,Marketing,0,47116.18,96.17,37,2,2,1,2.33,1
EMP1871,28,Male,Marketing,5,62171.13,92.7,54,10,60,4,5.0,1
EMP2695,54,Female,Operations,5,54098.16,93.47,31,5,59,2,4.06,0
EMP2971,48,Male,IT,26,158447.37125,96.13,62,3,52,3,4.54,0
EMP4976,56,Female,IT,26,158447.37125,88.69,23,10,4,1,3.77,0
EMP3545,33,Female,Finance,6,73272.46,95.19,74,1,54,4,4.36,0
EMP4895,54,Male,Marketing,2,50766.68,88.77,63,1,20,1,2.5,0
EMP3725,39,Female,HR,10,67589.41,89.17,51,7,39,5,5.0,0
EMP0438,32,Non-binary,Sales,9,74859.12,97.65,88,4,23,3,4.15,0
EMP3874,52,Female,Finance,3,55140.52,86.74,37,9,1,5,4.78,0
EMP0585,23,Male,IT,2,65393.4,91.53,82,2,47,5,3.14,0
EMP2300,30,Male,IT,3,65402.07,95.35,68,5,37,5,5.0,1
EMP1439,59,Male,HR,33,125664.59,96.37,52,3,54,4,4.78,0
EMP4577,31,Male,Operations,0,44870.25,96.82,32,3,43,4,4.74,0
EMP3872,56,Non-binary,Sales,9,75724.88,88.82,86,9,45,3,5.0,1
EMP0712,54,Male,Operations,9,69058.41,93.76,79,9,38,4,5.0,1
EMP2852,44,Female,HR,18,94750.4,89.27,29,7,20,5,4.86,1
EMP4485,23,Male,Sales,0,39858.77,94.02,18,5,12,5,4.16,1
EMP2417,46,Female,HR,2,45349.22,98.75,84,2,31,5,4.76,0
EMP4553,29,Female,Operations,4,54844.93,87.09,59,10,9,4,4.63,0
EMP2322,60,Female,Operations,30,128924.66,93.87,63,2,50,1,3.61,0
EMP3008,51,Male,Finance,27,149763.96,92.83,17,5,8,4,4.33,1
EMP2132,28,Male,HR,2,52135.02,90.63,34,4,9,4,3.86,1
EMP4735,41,Male,IT,0,58123.32,92.36,84,4,1,2,3.09,0
EMP2670,58,Male,Finance,11,90282.93,89.36,87,9,5,3,4.56,1
EMP0587,43,Female,Operations,16,89598.28,97.94,57,5,43,3,4.57,1
EMP2373,45,Male,HR,14,75751.2,96.21,49,7,41,2,4.74,1
EMP1535,58,Female,Finance,33,158447.37125,92.66,59,5,25,3,4.08,0
EMP0735,25,Female,Finance,1,52190.39,97.16,19,4,34,1,3.22,0
EMP2165,29,Male,HR,1,38848.71,87.81,11,10,30,5,5.0,0
EMP3107,53,Female,Finance,23,131365.04,88.77,43,10,28,5,5.0,1
EMP4425,21,Female,HR,0,41980.19,100.0,56,9,13,4,5.0,0
EMP2587,44,Male,Operations,3,52323.79,87.08,55,8,59,5,5.0,1
EMP0554,59,Male,IT,5,75782.24,87.03,70,3,18,2,2.99,0
EMP4944,36,Female,Finance,6,69814.3,96.12,25,2,44,3,3.81,0
EMP0473,56,Female,HR,14,83161.68,98.56,39,7,53,1,4.18,0
EMP1058,50,Male,Operations,6,63111.67,95.6,41,6,9,5,4.76,1
EMP3291,30,Male,Sales,9,73535.22,90.99,20,6,48,1,3.7,0
EMP4676,41,Female,HR,4,59019.07,97.59,26,8,53,1,4.24,1
EMP1048,48,Male,Operations,21,106020.87,89.47,68,3,26,1,3.12,0
EMP1221,60,Female,IT,7,83614.71,91.64,13,3,13,1,2.68,0
EMP0545,56,Non-binary,Finance,14,100661.41,91.96,75,8,47,2,4.53,0
EMP0801,57,Female,Operations,19,95612.57,88.96,69,10,29,4,5.0,0
EMP4232,40,Male,Sales,3,57214.06,91.22,34,8,32,5,5.0,1
EMP3525,49,Male,IT,6,79263.02,92.75,21,6,35,2,3.95,0
EMP0291,55,Female,Sales,26,127469.78,88.67,35,1,11,4,3.29,0
EMP4721,29,Female,HR,0,44386.3,90.13,24,9,33,2,4.17,0
EMP0927,60,Female,HR,11,70144.91,96.7,80,6,2,3,3.87,0
EMP0253,55,Female,HR,31,123526.64,87.82,75,4,59,3,4.42,1
EMP0970,56,Male,Marketing,2,47261.59,96.27,86,6,52,3,5.0,1
EMP3312,57,Male,Marketing,26,118540.22,93.12,85,10,51,5,5.0,1
EMP0351,42,Female,HR,20,99377.48,97.55,82,7,33,2,4.43,0
EMP3207,23,Female,Marketing,0,47377.04,97.02,52,10,41,5,5.0,0
EMP2035,51,Male,Sales,18,99768.88,91.46,73,8,17,5,5.0,1
EMP3035,55,Male,IT,4,72011.68,97.77,74,8,2,2,3.98,0
EMP1594,52,Male,Operations,17,91669.53,95.48,44,9,6,1,3.69,0
EMP0091,53,Female,Operations,19,93084.08,88.47,46,4,17,1,3.02,0
EMP1619,35,Male,Operations,11,76960.33,99.44,48,8,30,1,4.17,0
EMP0812,24,Male,Sales,0,46197.01,100.0,19,9,40,1,4.14,0
EMP0722,28,Female,Marketing,7,66766.5,88.13,65,7,8,4,4.39,1
EMP3103,26,Female,Finance,2,55460.13,93.715,39,8,7,5,4.96,1
EMP0027,47,Male,HR,23,105984.5,91.91,29,5,34,4,4.72,1
EMP1346,33,Male,IT,10,102270.18,100.0,75,9,4,1,4.08,0
EMP2084,38,Non-binary,Finance,4,80323.75,93.715,60,9,50,3,5.0,1
EMP1899,39,Male,IT,0,53258.93,89.65,52,4,17,3,3.51,0
EMP1211,40,Female,Marketing,1,44992.71,92.5,86,10,60,4,5.0,0
EMP4023,34,Male,Sales,4,55086.23,94.02,27,7,40,3,4.51,0
EMP4072,36,Female,Finance,10,89033.29,87.56,31,10,0,4,4.27,0
EMP2374,57,Male,Operations,3,46599.64,96.28,15,6,35,3,4.38,1
EMP4966,36,Female,IT,5,71649.71,93.91,82,4,4,5,4.39,1
EMP3772,53,Male,Finance,5,70140.64,95.21,52,10,14,5,5.0,0
EMP0916,58,Female,IT,34,158447.37125,93.7,35,1,48,4,4.43,0
EMP2526,40,Female,Sales,8,67970.93,96.32,18,2,54,1,3.47,0
EMP1075,49,Female,HR,3,48825.99,92.81,20,1,8,1,2.3,0
EMP3699,26,Male,HR,4,48828.18,98.95,47,5,22,2,3.78,0
EMP0255,49,Male,Operations,7,58928.1,94.79,88,8,29,5,5.0,1
EMP4300,43,Male,HR,13,80009.46,92.0,75,2,55,2,3.87,0
EMP3211,47,Male,Marketing,7,65979.79,96.27,61,3,6,3,3.67,1
EMP4087,23,Male,Marketing,2,45663.17,98.14,58,9,27,5,5.0,0
EMP4355,29,Female,Marketing,8,70047.96,87.62,79,1,48,4,4.07,0
EMP4597,22,Female,Operations,0,42289.55,95.87,15,3,21,1,2.97,0
EMP1730,56,Male,Marketing,2,49619.04,92.5,36,4,13,1,2.95,0
EMP2276,27,Female,Finance,0,43484.78,98.65,62,4,25,1,3.58,0
EMP1953,30,Female,HR,2,42643.69,100.0,44,9,6,4,4.92,1
EMP1271,27,Male,Operations,4,61260.97,96.78,44,6,37,5,5.0,1
EMP4695,43,Male,Marketing,5,55464.96,94.56,54,7,54,2,4.55,0
EMP0316,42,Female,Operations,4,53573.26,92.58,20,10,7,4,4.78,1
EMP4965,52,Male,Marketing,21,106673.75,88.83,33,7,9,1,3.36,0
EMP4922,47,Male,Marketing,22,111437.36,85.54,69,3,37,2,3.36,0
EMP3829,40,Male,Operations,0,40991.34,100.0,37,2,12,2,3.06,0
EMP0556,33,Female,HR,5,59708.61,88.39,39,7,39,1,3.39,0
EMP1920,51,Female,HR,29,119848.57,93.01,67,10,22,1,4.54,1
EMP3946,42,Female,Marketing,2,52725.34,98.47,15,9,3,5,4.67,0
EMP0070,41,Male,IT,0,55503.07,94.56,39,4,0,4,4.01,0
EMP2528,41,Male,Sales,5,58460.96,91.38,69,4,9,4,3.95,0
EMP3444,31,Male,Sales,0,43348.64,96.69,50,9,34,1,4.1,0
EMP3410,45,Female,Marketing,18,97775.54,91.07,39,7,49,5,5.0,1
EMP2875,55,Female,Finance,2,54049.87,95.21,62,6,55,1,4.23,1
EMP4336,46,Male,Marketing,24,112993.67,96.35,30,1,13,2,3.22,0
EMP3170,21,Male,Marketing,0,42554.41,96.03,36,2,29,5,3.69,0
EMP0806,57,Male,HR,2,65215.82,98.07,29,10,53,5,5.0,1
EMP1554,23,Male,Sales,2,52905.56,100.0,75,7,36,5,5.0,0
EMP2119,45,Male,Operations,12,78286.26,95.23,68,3,19,4,4.21,0
EMP4221,27,Male,IT,1,62704.48,90.19,82,1,9,3,3.38,0
EMP3704,32,Male,Sales,4,59317.59,95.3,66,4,24,3,3.84,0
EMP0894,28,Male,Sales,2,49517.62,91.34,83,5,42,1,3.49,0
EMP4993,31,Female,Marketing,8,66440.52,84.21,12,7,60,5,4.98,1
EMP2147,38,Female,Sales,13,81007.19,95.0,77,9,41,2,4.93,1
EMP0388,42,Female,Operations,20,101874.12,93.54,16,4,52,1,3.63,0
EMP0752,50,Male,HR,23,108276.43,96.9,75,9,23,5,5.0,0
EMP2843,27,Male,HR,6,60708.71,89.73,15,1,46,5,4.35,0
EMP3183,31,Female,Operations,1,48480.45,98.69,53,2,42,2,3.85,0
EMP1984,23,Female,Marketing,0,45483.49,95.17,53,1,31,2,3.29,0
EMP4038,53,Male,Marketing,20,106028.3,98.08,56,4,51,4,4.99,1
EMP3025,24,Female,Operations,3,56688.33,97.53,77,3,4,5,4.32,0
EMP2188,57,Female,Marketing,10,76407.0,93.52,36,10,49,4,5.0,0
EMP0411,57,Male,IT,35,158447.37125,85.04,50,1,58,5,4.65,0
EMP4491,52,Male,IT,20,142858.14,91.68,44,8,55,3,4.96,1
EMP0110,55,Female,Sales,17,100211.54,94.84,15,8,39,4,5.0,1
EMP2556,41,Female,HR,17,65215.82,95.87,48,8,56,4,5.0,0
EMP3221,39,Male,Finance,7,78121.7,95.99,24,2,9,4,3.63,0
EMP2154,39,Male,Finance,3,55824.84,100.0,32,4,2,3,3.77,0
EMP4732,57,Female,IT,4,72782.71,96.39,66,6,24,5,5.0,0
EMP2664,41,Male,HR,3,47374.56,93.09,50,2,36,5,4.33,1
EMP2192,48,Female,Operations,17,89600.43,90.61,35,3,24,4,3.83,0
EMP4329,33,Male,Marketing,2,56494.68,97.27,85,3,22,4,4.21,0
EMP1648,32,Male,Marketing,2,49230.22,88.65,30,5,47,1,3.4,0
EMP0222,45,Female,Operations,0,41428.47,87.83,79,8,23,5,5.0,0
EMP4410,43,Male,IT,15,122395.56,97.92,25,1,13,4,3.68,0
EMP4638,34,Male,HR,8,62585.38,92.55,18,4,33,1,3.09,0
EMP0656,41,Non-binary,HR,19,95195.46,98.31,84,7,21,4,5.0,1
EMP4145,36,Male,Operations,9,73092.41,97.73,87,6,41,3,4.8,1
EMP1789,28,Female,Sales,1,49866.14,92.72,70,8,3,3,4.41,0
EMP2922,53,Male,Sales,21,110052.52,96.88,44,1,26,2,3.38,0
EMP1256,35,Female,Sales,14,85862.02,94.99,74,10,43,2,5.0,1
EMP4014,57,Male,Finance,30,158447.37125,99.42,76,7,29,4,5.0,1
EMP4455,58,Male,Sales,16,92718.99,98.43,12,4,60,5,5.0,1
EMP1210,56,Female,Operations,16,92670.73,93.68,57,10,25,4,5.0,1
EMP4249,50,Female,Finance,5,65749.88,96.28,32,5,5,1,3.27,0
EMP1129,22,Male,Finance,0,50098.35,100.0,28,6,45,3,4.5,0
EMP4174,43,Male,HR,8,67880.74,90.5,74,6,23,1,3.37,0
EMP2320,29,Female,IT,5,77500.48,92.85,87,4,11,4,3.95,1
EMP3990,26,Male,Marketing,4,51403.33,93.9,14,6,7,4,4.23,0
EMP0178,57,Female,IT,29,158447.37125,95.46,69,4,55,3,4.75,0
EMP2950,22,Female,Finance,1,51752.15,93.35,17,8,37,5,5.0,0
EMP4793,21,Female,HR,0,38372.03,89.01,90,1,31,4,4.3,0
EMP0081,29,Female,HR,5,52635.06,96.08,31,10,34,5,5.0,1
EMP1225,60,Male,Operations,31,130113.79,89.45,56,2,21,2,3.5,0
EMP2299,45,Male,Marketing,14,89634.92,98.09,73,6,22,5,5.0,1
EMP2916,40,Male,HR,15,82946.0,96.41,63,10,21,2,4.39,1
EMP2544,34,Male,IT,8,91403.75,94.82,62,10,6,4,4.88,1
EMP4324,58,Male,Operations,32,135843.25,93.54,33,10,3,5,5.0,1
EMP1780,51,Male,IT,15,126186.18,93.91,23,2,15,5,4.35,0
EMP4768,46,Male,IT,4,71774.5,88.35,43,10,59,4,5.0,1
EMP1612,46,Male,Operations,8,64515.02,84.3,34,4,52,4,4.4,1
EMP3779,24,Male,Marketing,0,65688.93,94.25,71,10,4,2,4.2,0
EMP1868,23,Female,Operations,1,45162.54,94.93,86,6,58,3,4.93,0
EMP0671,54,Male,Finance,32,158447.37125,99.11,66,5,60,5,5.0,0
EMP4832,59,Female,Operations,3,51360.49,90.38,48,2,31,3,3.65,0
EMP3619,60,Male,Marketing,29,131092.55,91.45,61,8,26,4,5.0,0
EMP1808,45,Male,IT,22,147954.33,95.38,17,1,10,1,2.77,0
EMP3394,45,Male,IT,16,128234.08,96.98,14,3,34,3,4.1,1
EMP2689,39,Female,IT,11,89045.14,93.26,39,2,50,3,3.95,1
EMP2895,39,Female,Marketing,0,44513.12,100.0,67,3,48,5,4.75,0
EMP4874,43,Female,HR,12,76809.51,94.63,26,1,39,3,3.54,0
EMP0220,31,Male,HR,6,58399.83,93.57,77,7,13,1,3.49,0
EMP2096,44,Male,Operations,20,97438.61,95.86,53,4,4,1,3.08,0
EMP3045,42,Female,HR,20,91155.01,97.28,30,4,51,1,3.86,0
EMP0044,40,Male,Operations,11,73325.42,96.88,72,7,1,5,4.6,1
EMP0211,40,Male,Sales,19,109316.82,85.68,65,3,21,5,4.46,1
EMP1514,31,Male,Sales,6,60688.01,100.0,84,4,25,2,4.04,0
EMP0355,53,Male,Finance,17,112116.14,93.715,63,6,50,5,5.0,0
EMP2442,39,Female,Marketing,17,91967.36,87.21,36,2,57,5,4.44,1
EMP1198,31,Male,Finance,10,88597.62,94.28,59,5,31,3,4.43,1
EMP3976,43,Male,IT,15,120426.36,94.07,49,6,20,3,4.31,1
EMP3205,54,Female,HR,10,72044.98,95.07,68,1,1,5,4.19,0
EMP0368,39,Male,HR,10,70109.81,97.51,67,8,24,3,4.84,1
EMP2597,24,Male,IT,1,60415.52,92.3,60,7,51,4,5.0,0
EMP3790,40,Female,Sales,19,109116.78,97.02,19,3,36,5,4.71,0
EMP1729,32,Female,Finance,4,59685.55,94.25,44,6,38,1,3.67,0
EMP0136,33,Male,Marketing,4,60671.56,100.0,71,3,35,4,4.66,1
EMP1504,54,Female,Sales,27,129691.11,93.84,50,7,21,2,4.24,1
EMP0048,55,Male,IT,12,110960.11,99.82,83,6,46,3,4.99,0
EMP2319,38,Male,HR,13,81405.61,91.87,77,3,36,5,4.77,0
EMP1392,45,Female,HR,16,88821.31,91.72,40,2,4,4,3.78,0
EMP2064,53,Female,HR,30,130083.11,94.15,66,4,2,3,4.31,1
EMP1011,43,Female,Operations,16,90198.89,93.49,84,3,6,4,4.11,0
EMP2122,51,Male,IT,12,110349.14,96.19,87,4,54,2,4.68,0
EMP3996,37,Female,Finance,0,51493.43,93.35,11,8,41,1,3.64,0
EMP0062,56,Male,Operations,14,81399.83,92.43,76,8,6,5,4.97,0
EMP1033,45,Male,HR,16,86086.83,95.53,19,4,30,2,3.19,0
EMP3246,51,Female,HR,15,82659.82,91.44,64,4,9,2,3.43,0
EMP0096,29,Male,HR,1,39823.68,89.55,62,9,38,1,4.11,0
EMP0479,52,Male,HR,5,54143.03,99.59,32,3,7,5,4.48,0
EMP4322,40,Male,Finance,15,101486.88,94.07,42,10,39,5,5.0,1
EMP0843,46,Female,Marketing,13,80767.27,94.7,33,3,33,4,4.19,1
EMP0890,21,Female,HR,0,35242.4,94.99,58,2,58,5,4.87,1
EMP1617,59,Female,HR,18,92101.35,100.0,61,8,60,5,5.0,0
EMP1903,47,Female,Finance,19,119883.43,98.2,42,5,3,2,3.72,0
EMP1506,24,Male,Finance,2,55388.62,91.1,51,10,10,3,4.38,1
EMP0323,60,Male,Operations,31,137684.29,98.68,12,7,18,2,3.99,0
EMP1323,25,Male,Sales,2,51733.2,92.87,61,5,27,4,4.26,0
EMP3474,33,Male,IT,6,82056.39,94.04,83,2,46,2,3.59,0
EMP4042,30,Male,IT,8,96470.08,93.91,74,2,47,5,4.58,0
EMP2388,30,Male,HR,4,52810.63,96.9,78,1,9,2,3.12,0
EMP1426,53,Female,HR,16,84400.77,91.43,60,3,28,3,3.89,0
EMP2522,33,Female,Sales,1,47738.64,87.52,58,1,49,1,3.13,0
EMP3130,23,Female,Sales,2,53990.24,92.89,53,10,37,5,5.0,0
EMP1188,37,Male,Marketing,11,75453.7,87.01,67,7,51,5,5.0,0
EMP2464,40,Male,Operations,3,52038.25,95.96,68,4,1,1,2.78,0
EMP0292,37,Female,IT,10,100345.72,95.59,27,3,57,2,3.91,0
EMP2358,47,Male,Marketing,18,97634.46,98.84,54,6,48,2,4.47,1
EMP2755,43,Female,Marketing,12,79390.6,91.11,60,6,0,2,3.46,0
EMP0534,49,Male,Sales,28,67970.93,100.0,84,7,48,1,4.77,1
EMP2054,21,Male,HR,0,42048.11,87.35,35,8,5,3,3.86,0
EMP3936,56,Female,IT,12,103722.14,93.91,21,3,40,4,4.0,0
EMP1262,27,Male,IT,3,62893.08,94.17,46,6,8,5,4.21,1
EMP1877,45,Male,IT,4,71154.06,97.27,34,5,3,2,3.34,0
EMP2588,60,Male,Finance,34,158447.37125,87.0,77,2,47,1,3.46,0
EMP4020,50,Female,Operations,25,117661.46,94.85,79,10,22,1,4.7,1
EMP4983,26,Male,Finance,5,64833.1,99.84,53,4,35,1,3.8,0
EMP3335,43,Male,HR,16,85209.97,82.61,28,8,0,2,3.54,0
EMP0429,52,Non-binary,Sales,2,51207.07,95.97,10,5,45,4,4.61,0
EMP1039,42,Male,IT,11,158447.37125,95.85,30,7,18,1,3.67,0
EMP3309,32,Female,Sales,6,59890.04,93.06,72,7,50,5,5.0,1
EMP4303,42,Female,Operations,3,54833.58,98.03,42,7,60,3,4.92,1
EMP3649,33,Female,Finance,10,90000.92,94.64,50,2,20,5,4.39,0
EMP1193,21,Female,IT,0,60349.34,96.93,43,8,20,2,4.01,0
EMP2239,30,Male,IT,4,72361.93,92.79,77,8,38,5,5.0,1
EMP2427,40,Male,Sales,14,85405.88,96.12,66,2,20,1,3.03,0
EMP1085,48,Female,IT,19,134842.41,86.7,34,9,7,2,3.89,0
EMP0627,38,Male,Finance,9,83275.0,97.82,21,5,23,2,3.59,0
EMP2022,22,Male,Finance,1,53828.31,100.0,81,10,21,1,4.4,1
EMP4712,31,Male,Sales,9,76456.58,90.26,57,3,6,1,2.85,0
EMP4571,28,Male,HR,1,45291.85,94.7,63,2,24,5,4.49,0
EMP4971,39,Female,IT,11,104009.78,92.13,36,6,19,1,3.12,0
EMP0658,29,Male,Marketing,4,57448.14,88.16,86,1,7,5,3.96,1
EMP2560,27,Female,Sales,0,40992.93,94.59,69,8,43,1,3.91,0
EMP0764,43,Female,HR,4,50869.68,91.21,55,9,59,3,5.0,1
EMP0788,33,Male,IT,0,58378.71,91.42,90,7,52,3,4.78,1
EMP3287,49,Male,Operations,27,125828.64,96.76,14,3,22,3,3.77,0
EMP1184,54,Female,Operations,32,137538.73,86.57,18,5,59,1,3.92,0
EMP4511,24,Male,IT,0,55772.75,100.0,71,3,4,5,4.58,0
EMP2281,52,Male,Finance,20,121679.08,99.17,53,9,23,1,4.17,1
EMP0953,41,Female,Sales,23,139026.3,93.97,82,2,10,1,3.48,0
EMP3544,23,Female,Sales,1,55625.94,83.82,10,6,48,5,4.59,0
EMP1938,29,Male,Marketing,1,44462.11,95.11,58,6,59,5,5.0,0
EMP1544,36,Non-binary,Finance,4,60456.04,94.68,78,5,20,3,4.32,1
EMP2283,30,Female,HR,7,59516.5,98.02,43,6,42,3,4.69,1
EMP1021,45,Male,Operations,13,81063.55,98.6,77,2,14,1,2.92,0
EMP1737,36,Female,Operations,10,74146.83,96.12,52,5,42,5,4.95,0
EMP1282,59,Male,Sales,2,51096.41,98.98,51,5,4,3,3.7,1
EMP2202,58,Female,IT,22,150846.87,100.0,57,1,0,2,3.29,0
EMP0071,36,Male,Finance,14,100251.11,100.0,85,8,17,2,4.4,1
EMP0950,30,Female,Finance,4,60028.25,91.39,63,9,27,1,3.75,1
EMP1232,58,Male,Operations,37,152187.26,97.09,46,4,24,2,3.98,1
EMP0832,35,Female,Finance,3,55322.4,94.59,80,1,21,1,2.82,0
EMP3304,29,Male,IT,7,86254.79,91.96,18,10,3,4,4.73,1
EMP1935,48,Female,HR,14,78624.57,91.83,72,3,9,2,3.23,0
EMP3739,32,Male,Marketing,11,72773.29,99.77,26,4,22,2,3.47,0
EMP4278,31,Male,Finance,10,82966.89,91.45,44,5,37,2,3.9,1
EMP4677,53,Female,Finance,6,73803.98,95.39,19,10,30,3,4.89,1
EMP1613,42,Male,Sales,6,64152.94,88.25,49,2,55,3,3.92,1
EMP1222,37,Male,HR,7,62903.62,89.8,73,3,27,1,2.84,0
EMP0994,25,Male,Sales,4,51728.21,90.12,72,9,36,2,4.42,1
EMP3520,59,Male,Finance,2,54751.62,98.65,16,5,25,5,4.68,0
EMP1175,32,Female,IT,4,77028.87,91.3,57,6,15,1,3.22,0
EMP2701,46,Male,HR,6,57597.4,95.12,57,2,12,5,3.94,0
EMP4909,36,Female,Marketing,7,65832.44,86.92,60,4,60,4,4.58,1
EMP4392,28,Male,IT,3,66831.84,94.33,61,3,36,3,3.69,0
EMP1331,57,Male,HR,14,85957.04,94.85,36,3,21,1,3.36,0
EMP2343,43,Female,Finance,4,58728.52,90.3,30,7,3,4,4.3,1
EMP0897,34,Male,Operations,1,158447.37125,97.61,34,10,23,5,5.0,0
EMP4972,43,Male,HR,11,73342.73,90.83,40,3,27,2,3.52,0
EMP4929,37,Male,Operations,8,65802.72,91.96,88,7,49,2,4.5,1
EMP2611,45,Male,Finance,23,133734.62,93.25,18,9,38,5,5.0,1
EMP4847,29,Female,Sales,2,55644.23,94.78,73,3,51,4,4.66,1
EMP1091,23,Female,IT,1,57685.96,94.53,26,6,4,4,4.61,0
EMP1947,57,Female,IT,12,107716.5,95.31,80,5,43,5,5.0,1
EMP0945,47,Male,Operations,12,75928.48,99.51,45,10,34,2,4.65,1
EMP3743,40,Male,HR,0,42099.05,96.37,11,7,9,3,4.24,0
EMP2352,33,Female,Finance,11,87275.48,93.715,73,8,22,1,3.76,0
EMP1627,29,Male,Marketing,4,53788.21,91.4,71,5,31,2,3.83,0
EMP2589,58,Male,Marketing,23,114993.66,96.53,59,5,40,3,4.72,1
EMP3758,28,Male,Sales,3,50130.59,92.0,67,8,43,2,4.44,1
EMP1438,50,Male,Marketing,25,117800.91,92.33,48,9,37,4,5.0,1
EMP4754,28,Female,Sales,3,58555.82,92.71,44,2,22,4,3.92,1
EMP3670,31,Male,Marketing,5,63294.91,86.76,82,4,20,2,3.29,0
EMP2649,21,Female,Operations,0,44354.64,100.0,65,7,2,4,4.58,0
EMP0234,57,Male,Marketing,14,88607.09,96.75,73,7,4,2,4.01,0
EMP4645,40,Male,IT,1,59143.44,96.77,67,6,55,5,5.0,0
EMP0799,60,Female,Marketing,36,151072.27,91.8,56,1,17,5,3.3,0
EMP0634,47,Female,IT,15,123482.88,93.18,34,4,54,5,5.0,1
EMP2315,30,Female,Marketing,1,47057.61,98.09,55,10,29,3,4.99,0
EMP0416,54,Female,Sales,18,100287.0,96.69,86,9,4,5,5.0,1
EMP2660,32,Female,Marketing,8,70323.88,100.0,51,2,36,1,3.38,0
EMP2025,55,Female,HR,8,66790.05,87.28,70,4,52,1,3.53,0
EMP2608,48,Female,Finance,13,97443.97,91.55,57,9,33,3,4.74,1
EMP3894,40,Female,Finance,7,75064.55,94.39,26,3,49,1,3.24,0
EMP3494,32,Female,Finance,11,86595.86,92.91,19,10,0,4,5.0,1
EMP0811,26,Male,Operations,4,52614.19,90.14,61,6,47,1,3.53,0
EMP0018,44,Female,IT,23,156871.91,95.97,63,10,24,5,5.0,1
EMP2534,35,Female,Operations,14,88264.89,95.79,70,8,34,2,4.42,0
EMP2463,24,Male,Sales,2,50560.1,91.23,87,2,39,4,4.29,0
EMP2092,58,Female,Finance,22,125865.07,94.98,29,8,29,4,5.0,1
EMP2171,29,Male,Marketing,7,72255.07,97.14,29,9,37,1,4.19,1
EMP0597,48,Male,Operations,5,57520.95,91.36,78,9,57,3,5.0,1
EMP4409,44,Female,Sales,15,87251.1,95.59,63,3,60,4,5.0,0
EMP2195,27,Female,HR,4,54686.55,94.41,25,3,10,5,3.87,1
EMP4398,56,Female,IT,13,112708.52,100.0,12,5,6,1,3.15,0
EMP1558,40,Male,HR,2,44866.49,94.75,15,8,29,4,5.0,0
EMP2245,28,Female,Marketing,4,57337.13,95.08,62,5,10,5,4.52,1
EMP4440,59,Male,Operations,24,113027.21,92.68,19,4,19,5,4.53,1
EMP0372,46,Female,Operations,9,65739.74,88.04,47,2,8,3,2.76,0
EMP3719,53,Male,HR,25,111375.33,87.25,35,9,24,5,5.0,1
EMP2758,58,Male,Marketing,7,65582.06,94.15,48,7,51,5,5.0,1
EMP3054,54,Female,Finance,10,89190.31,92.45,68,5,17,3,4.04,0
EMP0599,48,Female,Operations,9,70303.41,90.78,16,8,0,1,3.2,0
EMP0677,50,Male,IT,10,94904.65,89.56,62,4,3,2,3.37,0
EMP0239,36,Male,Marketing,2,49659.25,98.64,74,2,4,1,3.0,0
EMP4013,22,Female,Marketing,0,48189.79,91.96,74,8,14,1,3.8,0
EMP4265,30,Male,Sales,8,67970.93,100.0,26,2,18,2,3.29,0
EMP1213,55,Female,Finance,4,69105.35,90.87,87,6,20,2,3.86,1
EMP1850,27,Non-binary,Operations,2,40948.66,91.43,78,3,59,2,3.74,0
EMP2043,28,Male,HR,4,54712.28,94.26,33,3,37,4,4.24,0
EMP1363,55,Male,IT,12,113562.55,92.69,27,2,2,2,2.92,0
EMP4370,49,Male,Marketing,26,122813.63,94.2,89,10,31,5,5.0,1
EMP3535,44,Female,IT,15,118776.1,90.23,37,2,41,1,3.15,0
EMP3167,28,Male,IT,5,78896.15,98.69,20,3,22,5,4.5,0
EMP2805,36,Male,HR,13,80422.43,95.03,27,7,17,5,4.96,1
EMP4257,56,Female,Marketing,33,144231.52,97.12,18,9,54,2,5.0,1
EMP3863,48,Female,HR,0,41555.43,92.98,60,2,12,4,3.84,0
EMP2830,32,Male,Finance,1,54184.32,85.87,54,4,53,4,4.68,0
